goals,assists,xg,xa,shots,key_passes,big_chances_created,dribbles,final_third_passes,tackles_won,interceptions,recoveries,clearances,aerials_won,minutes,appearances,player_id,player,slug,team,league,position,season,goals_p90,assists_p90,xg_p90,xa_p90,shots_p90,key_passes_p90,big_chances_created_p90,dribbles_p90,final_third_passes_p90,tackles_won_p90,interceptions_p90,recoveries_p90,clearances_p90,aerials_won_p90
5,5,2.75,6.18,39,60,13,84,386,15,13,88,2,4,1784,30,934386,Jérémy Doku,jeremy-doku,Manchester City,Premier League,Midfielder,2025/26,0.2522,0.2522,0.1387,0.3118,1.9675,3.0269,0.6558,4.2377,19.4731,0.7567,0.6558,4.4395,0.1009,0.2018
3,3,4.12,2.32,32,18,5,7,398,31,50,138,164,103,3150,35,877994,Marc Guéhi,marc-guehi,Manchester City,Premier League,Defender,2025/26,0.0857,0.0857,0.1177,0.0663,0.9143,0.5143,0.1429,0.2,11.3714,0.8857,1.4286,3.9429,4.6857,2.9429
1,5,0.35,2.24,7,28,6,28,600,40,30,169,100,42,2865,34,945122,Matheus Nunes,matheus-nunes,Manchester City,Premier League,Defender,2025/26,0.0314,0.1571,0.011,0.0704,0.2199,0.8796,0.1885,0.8796,18.8482,1.2565,0.9424,5.3089,3.1414,1.3194
0,0,0.72,0.53,6,7,2,0,110,5,5,17,31,18,703,18,149663,Nathan Aké,nathan-ake,Manchester City,Premier League,Defender,2025/26,0.0,0.0,0.0922,0.0679,0.7681,0.8962,0.256,0.0,14.0825,0.6401,0.6401,2.1764,3.9687,2.3044
1,0,0.7,1.11,14,11,1,12,299,30,24,90,44,33,1575,25,954056,Nico González,nico-gonzalez,Manchester City,Premier League,Midfielder,2025/26,0.0571,0.0,0.04,0.0634,0.8,0.6286,0.0571,0.6857,17.0857,1.7143,1.3714,5.1429,2.5143,1.8857
5,3,6.03,2.69,41,23,6,24,326,36,20,109,72,51,2648,34,1142703,Nico O'Reilly,nico-o-reilly,Manchester City,Premier League,Defender,2025/26,0.1699,0.102,0.2049,0.0914,1.3935,0.7817,0.2039,0.8157,11.0801,1.2236,0.6798,3.7047,2.4471,1.7334
3,3,2.71,0.79,30,12,3,10,64,7,2,20,2,3,734,21,873554,Omar Marmoush,omar-marmoush,Manchester City,Premier League,Forward,2025/26,0.3678,0.3678,0.3323,0.0969,3.6785,1.4714,0.3678,1.2262,7.8474,0.8583,0.2452,2.4523,0.2452,0.3678
7,5,6.42,4.77,55,55,11,25,373,16,9,102,12,6,2107,33,859765,Phil Foden,phil-foden,Manchester City,Premier League,Midfielder,2025/26,0.299,0.2136,0.2742,0.2037,2.3493,2.3493,0.4699,1.0679,15.9326,0.6834,0.3844,4.3569,0.5126,0.2563
0,2,0.59,2.02,10,12,2,22,182,22,13,49,18,14,976,17,931278,Rayan Aït-Nouri,rayan-ait-nouri,Manchester City,Premier League,Defender,2025/26,0.0,0.1844,0.0544,0.1863,0.9221,1.1066,0.1844,2.0287,16.7828,2.0287,1.1988,4.5184,1.6598,1.291
4,12,4.13,8.65,55,61,19,51,480,18,7,91,7,1,1794,33,979128,Rayan Cherki,cherki-rayan,Manchester City,Premier League,Midfielder,2025/26,0.2007,0.602,0.2072,0.4339,2.7592,3.0602,0.9532,2.5585,24.0803,0.903,0.3512,4.5652,0.3512,0.0502
0,1,0.19,1.39,3,7,2,2,82,3,7,15,6,1,423,11,1136731,Rico Lewis,rico-lewis,Manchester City,Premier League,Defender,2025/26,0.0,0.2128,0.0404,0.2957,0.6383,1.4894,0.4255,0.4255,17.4468,0.6383,1.4894,3.1915,1.2766,0.2128
1,0,1.13,2.59,16,25,2,7,340,22,14,107,41,39,1513,21,827606,Rodri,rodri,Manchester City,Premier League,Midfielder,2025/26,0.0595,0.0,0.0672,0.1541,0.9518,1.4871,0.119,0.4164,20.2247,1.3087,0.8328,6.3648,2.4389,2.3199
2,0,0.56,0.64,10,7,0,3,237,6,23,73,117,58,2149,26,318941,Rúben Dias,ruben-dias,Manchester City,Premier League,Defender,2025/26,0.0838,0.0,0.0235,0.0268,0.4188,0.2932,0.0,0.1256,9.9255,0.2513,0.9632,3.0572,4.9,2.429
1,1,2.33,1.62,20,9,0,17,157,5,5,39,6,0,846,24,1046795,Sávio,savio,Manchester City,Premier League,Midfielder,2025/26,0.1064,0.1064,0.2479,0.1723,2.1277,0.9574,0.0,1.8085,16.7021,0.5319,0.5319,4.1489,0.6383,0.0
5,2,4.45,2.34,49,18,4,20,275,4,10,58,20,3,1640,28,893549,Tijjani Reijnders,tijjani-reijnders,Manchester City,Premier League,Midfielder,2025/26,0.2744,0.1098,0.2442,0.1284,2.689,0.9878,0.2195,1.0976,15.0915,0.2195,0.5488,3.1829,1.0976,0.1646
2,3,5.57,4.78,53,41,7,39,330,25,17,113,29,13,2344,32,971037,Amad Diallo,diallo-amad,Manchester United,Premier League,Midfielder,2025/26,0.0768,0.1152,0.2139,0.1835,2.035,1.5742,0.2688,1.4974,12.6706,0.9599,0.6527,4.3387,1.1135,0.4991
0,1,0.35,0.18,3,2,1,6,33,13,1,40,60,18,938,17,1445799,Ayden Heaven,heaven-ayden,Manchester United,Premier League,Defender,2025/26,0.0,0.0959,0.0336,0.0173,0.2878,0.1919,0.0959,0.5757,3.1663,1.2473,0.0959,3.838,5.7569,1.7271
11,1,9.2,0.28,61,9,0,10,64,3,3,38,15,64,1635,30,986397,Benjamin Šeško,benjamin-sesko,Manchester United,Premier League,Forward,2025/26,0.6055,0.055,0.5064,0.0154,3.3578,0.4954,0.0,0.5505,3.5229,0.1651,0.1651,2.0917,0.8257,3.5229
9,21,10.83,12.32,85,137,33,15,662,32,20,167,42,21,3066,35,288205,Bruno Fernandes,bruno-fernandes,Manchester United,Premier League,Midfielder,2025/26,0.2642,0.6164,0.3179,0.3616,2.4951,4.0215,0.9687,0.4403,19.4325,0.9393,0.5871,4.9022,1.2329,0.6164
11,3,12.19,5.04,73,47,6,18,296,11,8,91,14,15,2621,33,927083,Bryan Mbeumo,bryan-mbeumo,Manchester United,Premier League,Forward,2025/26,0.3777,0.103,0.4186,0.1731,2.5067,1.6139,0.206,0.6181,10.1641,0.3777,0.2747,3.1248,0.4807,0.5151
9,2,5.52,3.12,52,36,4,6,306,45,31,138,73,57,2593,34,122951,Casemiro,casemiro,Manchester United,Premier League,Midfielder,2025/26,0.3124,0.0694,0.1916,0.1083,1.8049,1.2495,0.1388,0.2083,10.6209,1.5619,1.076,4.7898,2.5337,1.9784
1,3,2.0,2.57,24,29,5,18,270,30,27,135,92,52,2616,34,843200,Diogo Dalot,diogo-dalot,Manchester United,Premier League,Defender,2025/26,0.0344,0.1032,0.0688,0.0884,0.8257,0.9977,0.172,0.6193,9.289,1.0321,0.9289,4.6445,3.1651,1.789
1,2,1.11,0.52,14,4,2,1,66,17,13,62,105,59,1667,23,149380,Harry Maguire,harry-maguire,Manchester United,Premier League,Defender,2025/26,0.054,0.108,0.0599,0.0281,0.7558,0.216,0.108,0.054,3.5633,0.9178,0.7019,3.3473,5.6689,3.1854
2,1,2.95,0.35,25,11,2,5,48,6,1,19,11,20,666,24,917007,Joshua Zirkzee,joshua-zirkzee,Manchester United,Premier League,Forward,2025/26,0.2703,0.1351,0.3986,0.0473,3.3784,1.4865,0.2703,0.6757,6.4865,0.8108,0.1351,2.5676,1.4865,2.7027
1,2,0.48,1.28,13,22,1,19,229,20,20,95,25,15,1670,28,1142175,Kobbie Mainoo,kobbie-mainoo,Manchester United,Premier League,Midfielder,2025/26,0.0539,0.1078,0.0259,0.069,0.7006,1.1856,0.0539,1.024,12.3413,1.0778,1.0778,5.1198,1.3473,0.8084
0,0,1.39,0.63,9,4,0,2,132,21,31,73,85,44,1748,32,1153315,Leny Yoro,leny-yoro,Manchester United,Premier League,Defender,2025/26,0.0,0.0,0.0716,0.0324,0.4634,0.2059,0.0,0.103,6.7963,1.0812,1.5961,3.7586,4.3764,2.2654
0,0,0.15,0.6,5,5,1,14,117,12,12,67,62,12,1237,18,859999,Lisandro Martínez,lisandro-martinez,Manchester United,Premier League,Defender,2025/26,0.0,0.0,0.0109,0.0437,0.3638,0.3638,0.0728,1.0186,8.5125,0.8731,0.8731,4.8747,4.5109,0.8731
1,1,0.71,1.98,10,16,1,10,309,45,46,107,95,64,3231,38,190839,Luke Shaw,luke-shaw,Manchester United,Premier League,Defender,2025/26,0.0279,0.0279,0.0198,0.0552,0.2786,0.4457,0.0279,0.2786,8.6072,1.2535,1.2813,2.9805,2.6462,1.7827
0,0,0.71,0.2,13,3,0,7,97,29,20,51,20,11,900,22,846425,Manuel Ugarte,manuel-ugarte,Manchester United,Premier League,Midfielder,2025/26,0.0,0.0,0.071,0.02,1.3,0.3,0.0,0.7,9.7,2.9,2.0,5.1,2.0,1.1
3,0,1.5,1.62,19,14,1,7,146,13,9,60,9,7,1018,23,836694,Mason Mount,mason-mount,Manchester United,Premier League,Midfielder,2025/26,0.2652,0.0,0.1326,0.1432,1.6798,1.2377,0.0884,0.6189,12.9077,1.1493,0.7957,5.3045,0.7957,0.6189
10,2,7.06,3.28,90,35,4,44,283,23,21,127,22,28,2503,33,886363,Matheus Cunha,matheus-cunha,Manchester United,Premier League,Forward,2025/26,0.3596,0.0719,0.2539,0.1179,3.2361,1.2585,0.1438,1.5821,10.1758,0.827,0.7551,4.5665,0.7911,1.0068
1,0,1.46,0.77,11,3,2,1,35,13,15,40,68,50,1170,13,803031,Matthijs de Ligt,matthijs-de-ligt,Manchester United,Premier League,Defender,2025/26,0.0769,0.0,0.1123,0.0592,0.8462,0.2308,0.1538,0.0769,2.6923,1.0,1.1538,3.0769,5.2308,3.8462
0,0,0.19,0.36,5,7,0,8,134,16,14,46,54,18,1022,20,847030,Noussair Mazraoui,noussair-mazraoui,Manchester United,Premier League,Defender,2025/26,0.0,0.0,0.0167,0.0317,0.4403,0.6164,0.0,0.7045,11.8004,1.409,1.2329,4.0509,4.7554,1.5851
4,4,2.35,1.85,26,27,6,11,133,31,15,77,32,44,1461,26,1397168,Patrick Dorgu,dorgu-patrick,Manchester United,Premier League,Midfielder,2025/26,0.2464,0.2464,0.1448,0.114,1.6016,1.6632,0.3696,0.6776,8.193,1.9097,0.924,4.7433,1.9713,2.7105
0,1,1.67,1.76,17,15,2,13,154,11,3,32,6,13,1338,32,979232,Anthony Elanga,anthony-elanga,Newcastle United,Premier League,Forward,2025/26,0.0,0.0673,0.1123,0.1184,1.1435,1.009,0.1345,0.8744,10.3587,0.7399,0.2018,2.1525,0.4036,0.8744
6,2,8.83,3.37,48,26,5,33,203,13,3,57,13,8,1817,26,914902,Anthony Gordon,anthony-gordon,Newcastle United,Premier League,Forward,2025/26,0.2972,0.0991,0.4374,0.1669,2.3775,1.2878,0.2477,1.6346,10.055,0.6439,0.1486,2.8233,0.6439,0.3963
9,5,5.6,4.98,42,46,7,18,446,43,15,135,36,13,2455,29,866469,Bruno Guimarães,bruno-guimaraes,Newcastle United,Premier League,Midfielder,2025/26,0.3299,0.1833,0.2053,0.1826,1.5397,1.6864,0.2566,0.6599,16.3503,1.5764,0.5499,4.9491,1.3198,0.4766
1,2,1.06,0.4,10,7,0,2,110,26,21,76,152,98,2209,29,99090,Dan Burn,dan-burn,Newcastle United,Premier League,Defender,2025/26,0.0407,0.0815,0.0432,0.0163,0.4074,0.2852,0.0,0.0815,4.4817,1.0593,0.8556,3.0964,6.1928,3.9928
0,0,0.98,0.61,17,4,0,0,78,10,18,43,71,46,1091,16,101882,Fabian Schär,fabian-schar,Newcastle United,Premier League,Defender,2025/26,0.0,0.0,0.0808,0.0503,1.4024,0.33,0.0,0.0,6.4345,0.8249,1.4849,3.5472,5.857,3.7947
7,1,7.07,2.75,58,24,4,13,244,5,3,67,16,7,1961,37,855647,Harvey Barnes,harvey-barnes,Newcastle United,Premier League,Forward,2025/26,0.3213,0.0459,0.3245,0.1262,2.6619,1.1015,0.1836,0.5966,11.1984,0.2295,0.1377,3.075,0.7343,0.3213
3,2,3.15,2.74,42,23,10,20,173,12,6,47,17,7,1627,33,372336,Jacob Murphy,jacob-murphy,Newcastle United,Premier League,Forward,2025/26,0.1659,0.1106,0.1742,0.1516,2.3233,1.2723,0.5532,1.1063,9.5698,0.6638,0.3319,2.5999,0.9404,0.3872
2,3,1.19,1.43,16,22,2,15,206,22,9,85,10,9,1465,28,975937,Jacob Ramsey,jacob-ramsey,Newcastle United,Premier League,Midfielder,2025/26,0.1229,0.1843,0.0731,0.0878,0.9829,1.3515,0.1229,0.9215,12.6553,1.3515,0.5529,5.2218,0.6143,0.5529
0,2,1.26,1.1,17,14,4,7,117,14,9,52,6,10,1011,24,888550,Joe Willock,joe-willock,Newcastle United,Premier League,Midfielder,2025/26,0.0,0.178,0.1122,0.0979,1.5134,1.2463,0.3561,0.6231,10.4154,1.2463,0.8012,4.6291,0.5341,0.8902
2,1,2.39,1.35,32,17,3,16,209,24,30,120,40,63,1953,27,560128,Joelinton,joelinton,Newcastle United,Premier League,Midfielder,2025/26,0.0922,0.0461,0.1101,0.0622,1.4747,0.7834,0.1382,0.7373,9.6313,1.106,1.3825,5.53,1.8433,2.9032
0,1,0.08,2.01,2,28,1,4,279,14,10,73,48,24,1592,21,69256,Kieran Trippier,kieran-trippier,Newcastle United,Premier League,Defender,2025/26,0.0,0.0565,0.0045,0.1136,0.1131,1.5829,0.0565,0.2261,15.7726,0.7915,0.5653,4.1269,2.7136,1.3568
1,1,1.01,2.75,25,25,5,37,324,31,28,134,77,26,2179,30,1136730,Lewis Hall,lewis-hall,Newcastle United,Premier League,Defender,2025/26,0.0413,0.0413,0.0417,0.1136,1.0326,1.0326,0.2065,1.5282,13.3823,1.2804,1.1565,5.5346,3.1804,1.0739
1,4,1.34,2.11,12,15,3,12,192,18,20,69,34,45,1494,23,1400650,Lewis Miley,lewis-miley,Newcastle United,Premier League,Midfielder,2025/26,0.0602,0.241,0.0807,0.1271,0.7229,0.9036,0.1807,0.7229,11.5663,1.0843,1.2048,4.1566,2.0482,2.7108
4,0,4.72,0.97,28,6,1,8,192,32,31,118,184,114,2964,35,1014286,Malick Thiaw,malick-thiaw,Newcastle United,Premier League,Defender,2025/26,0.1215,0.0,0.1433,0.0295,0.8502,0.1822,0.0304,0.2429,5.83,0.9717,0.9413,3.583,5.587,3.4615
8,3,6.59,1.53,32,22,5,13,115,12,5,53,21,35,1939,33,980623,Nick Woltemade,nick-woltemade,Newcastle United,Premier League,Forward,2025/26,0.3713,0.1392,0.3059,0.071,1.4853,1.0211,0.2321,0.6034,5.3378,0.557,0.2321,2.46,0.9747,1.6245
0,2,1.74,2.89,37,32,6,19,374,26,31,147,37,13,2543,35,892673,Sandro Tonali,sandro-tonali,Newcastle United,Premier League,Midfielder,2025/26,0.0,0.0708,0.0616,0.1023,1.3095,1.1325,0.2123,0.6724,13.2363,0.9202,1.0971,5.2025,1.3095,0.4601
1,1,1.74,0.88,15,8,3,4,41,14,27,88,141,87,1838,25,910046,Sven Botman,sven-botman,Newcastle United,Premier League,Defender,2025/26,0.049,0.049,0.0852,0.0431,0.7345,0.3917,0.1469,0.1959,2.0076,0.6855,1.3221,4.309,6.9042,4.2601
0,1,0.14,0.95,3,11,1,14,206,15,6,81,39,9,1328,17,980634,Tino Livramento,tino-livramento,Newcastle United,Premier League,Defender,2025/26,0.0,0.0678,0.0095,0.0644,0.2033,0.7455,0.0678,0.9488,13.9608,1.0166,0.4066,5.4895,2.6431,0.6099
7,0,4.29,0.62,23,6,0,8,24,5,1,23,0,9,863,24,1122603,William Osula,william-osula,Newcastle United,Premier League,Forward,2025/26,0.73,0.0,0.4474,0.0647,2.3986,0.6257,0.0,0.8343,2.5029,0.5214,0.1043,2.3986,0.0,0.9386
1,1,3.12,0.56,13,4,1,1,30,5,0,14,2,15,539,19,805123,Yoane Wissa,yoane-wissa,Newcastle United,Premier League,Forward,2025/26,0.167,0.167,0.521,0.0935,2.1707,0.6679,0.167,0.167,5.0093,0.8349,0.0,2.3377,0.334,2.5046
3,4,2.8,2.98,30,44,5,30,329,7,8,68,14,3,1849,30,867442,Callum Hudson Odoi,callum-hudson-odoi,Nottingham Forest,Premier League,Midfielder,2025/26,0.146,0.1947,0.1363,0.1451,1.4602,2.1417,0.2434,1.4602,16.0141,0.3407,0.3894,3.3099,0.6814,0.146
3,0,4.25,0.32,23,5,0,1,41,1,1,14,9,26,906,15,50480,Chris Wood,chris-wood,Nottingham Forest,Premier League,Forward,2025/26,0.298,0.0,0.4222,0.0318,2.2848,0.4967,0.0,0.0993,4.0728,0.0993,0.0993,1.3907,0.894,2.5828
1,1,1.06,1.54,15,14,2,13,99,13,10,50,12,11,1176,24,944327,Dan Ndoye,dan-ndoye,Nottingham Forest,Premier League,Midfielder,2025/26,0.0765,0.0765,0.0811,0.1179,1.148,1.0714,0.1531,0.9949,7.5765,0.9949,0.7653,3.8265,0.9184,0.8418
0,2,0.55,1.01,9,11,2,8,67,3,0,28,2,1,552,14,963298,Dilane Bakwa,dilane-bakwa,Nottingham Forest,Premier League,Midfielder,2025/26,0.0,0.3261,0.0897,0.1647,1.4674,1.7935,0.3261,1.3043,10.9239,0.4891,0.0,4.5652,0.3261,0.163
4,4,2.9,4.79,44,55,9,50,582,63,41,306,49,66,3334,38,994546,Elliot Anderson,elliot-anderson,Nottingham Forest,Premier League,Midfielder,2025/26,0.108,0.108,0.0783,0.1293,1.1878,1.4847,0.243,1.3497,15.7109,1.7007,1.1068,8.2603,1.3227,1.7816
2,2,1.15,1.8,16,12,2,11,180,30,25,114,50,24,2080,28,843754,Ibrahim Sangaré,ibrahim-sangare,Nottingham Forest,Premier League,Midfielder,2025/26,0.0865,0.0865,0.0498,0.0779,0.6923,0.5192,0.0865,0.476,7.7885,1.2981,1.0817,4.9327,2.1635,1.0385
6,4,6.64,1.27,70,15,5,11,109,16,3,61,30,81,2320,37,981619,Igor Jesus,igor-jesus,Nottingham Forest,Premier League,Forward,2025/26,0.2328,0.1552,0.2576,0.0493,2.7155,0.5819,0.194,0.4267,4.2284,0.6207,0.1164,2.3664,1.1638,3.1422
0,0,0.29,0.07,3,1,0,2,16,5,5,13,31,5,525,9,1170722,Jair,jair-paula,Nottingham Forest,Premier League,Defender,2025/26,0.0,0.0,0.0497,0.012,0.5143,0.1714,0.0,0.3429,2.7429,0.8571,0.8571,2.2286,5.3143,0.8571
0,1,0.17,0.37,4,6,1,3,35,4,3,18,3,1,321,14,1003334,James McAtee,james-mcatee,Nottingham Forest,Premier League,Midfielder,2025/26,0.0,0.2804,0.0477,0.1037,1.1215,1.6822,0.2804,0.8411,9.8131,1.1215,0.8411,5.0467,0.8411,0.2804
0,0,0.0,0.42,0,2,0,2,21,7,3,15,9,2,355,7,979144,Luca Netz,netz-luca,Nottingham Forest,Premier League,Defender,2025/26,0.0,0.0,0.0,0.1065,0.0,0.507,0.0,0.507,5.3239,1.7746,0.7606,3.8028,2.2817,0.507
1,0,1.32,0.16,5,2,0,5,57,17,11,53,87,23,1366,21,985086,Morato,morato,Nottingham Forest,Premier League,Defender,2025/26,0.0659,0.0,0.087,0.0105,0.3294,0.1318,0.0,0.3294,3.7555,1.1201,0.7247,3.4919,5.7321,1.5154
15,4,10.84,2.92,83,49,5,30,439,15,13,110,32,41,3110,37,865912,Morgan Gibbs-White,morgan-gibbs-white,Nottingham Forest,Premier League,Midfielder,2025/26,0.4341,0.1158,0.3137,0.0845,2.4019,1.418,0.1447,0.8682,12.7042,0.4341,0.3762,3.1833,0.926,1.1865
1,0,0.74,0.48,11,8,1,9,130,22,34,102,130,24,2133,25,1199282,Murillo,murillo,Nottingham Forest,Premier League,Defender,2025/26,0.0422,0.0,0.0312,0.0203,0.4641,0.3376,0.0422,0.3797,5.4852,0.9283,1.4346,4.3038,5.4852,1.0127
2,3,1.97,3.96,46,37,5,31,306,62,47,164,88,39,3206,37,927356,Neco Williams,neco-williams,Nottingham Forest,Premier League,Defender,2025/26,0.0561,0.0842,0.0553,0.1112,1.2913,1.0387,0.1404,0.8702,8.5901,1.7405,1.3194,4.6039,2.4704,1.0948
1,1,1.47,0.79,18,12,2,6,124,30,7,58,17,13,1193,27,871765,Nicolás Domínguez,nicolas-dominguez,Nottingham Forest,Premier League,Midfielder,2025/26,0.0754,0.0754,0.1109,0.0596,1.3579,0.9053,0.1509,0.4526,9.3546,2.2632,0.5281,4.3755,1.2825,0.9807
2,0,1.34,0.44,5,7,1,2,79,12,4,27,29,7,1026,14,1010220,Nicolò Savona,nicolo-savona,Nottingham Forest,Premier League,Defender,2025/26,0.1754,0.0,0.1175,0.0386,0.4386,0.614,0.0877,0.1754,6.9298,1.0526,0.3509,2.3684,2.5439,0.614
0,0,0.84,0.72,16,3,1,3,122,17,29,108,218,89,3375,38,836168,Nikola Milenković,nikola-milenkovic,Nottingham Forest,Premier League,Defender,2025/26,0.0,0.0,0.0224,0.0192,0.4267,0.08,0.0267,0.08,3.2533,0.4533,0.7733,2.88,5.8133,2.3733
0,0,0.4,0.82,12,10,0,15,133,21,25,81,71,25,1590,18,800417,Ola Aina,ola-aina,Nottingham Forest,Premier League,Defender,2025/26,0.0,0.0,0.0226,0.0464,0.6792,0.566,0.0,0.8491,7.5283,1.1887,1.4151,4.5849,4.0189,1.4151
0,0,0.08,0.36,4,5,1,1,80,6,2,17,11,4,353,5,287643,Oleksandr Zinchenko,oleksandr-zinchenko,Nottingham Forest,Premier League,Defender,2025/26,0.0,0.0,0.0204,0.0918,1.0198,1.2748,0.255,0.255,20.3966,1.5297,0.5099,4.3343,2.8045,1.0198
1,5,1.94,3.91,25,33,8,41,190,12,12,87,8,5,1694,31,1090963,Omari Hutchinson,omari-hutchinson,Nottingham Forest,Premier League,Midfielder,2025/26,0.0531,0.2656,0.1031,0.2077,1.3282,1.7532,0.425,2.1783,10.0945,0.6375,0.6375,4.6222,0.425,0.2656
0,2,0.5,0.39,9,5,0,1,56,10,9,18,23,20,629,22,846252,Ryan Yates,ryan-yates,Nottingham Forest,Premier League,Midfielder,2025/26,0.0,0.2862,0.0715,0.0558,1.2878,0.7154,0.0,0.1431,8.0127,1.4308,1.2878,2.5755,3.2909,2.8617
4,1,3.58,0.77,15,6,2,2,24,1,1,18,4,9,502,17,359664,Taiwo Awoniyi,taiwo-awoniyi,Nottingham Forest,Premier League,Forward,2025/26,0.7171,0.1793,0.6418,0.138,2.6892,1.0757,0.3586,0.3586,4.3028,0.1793,0.1793,3.2271,0.7171,1.6135
1,0,0.52,0.24,13,8,2,14,61,4,2,18,6,6,638,12,218160,Bertrand Traoré,bertrand-traore,Sunderland,Premier League,Forward,2025/26,0.1411,0.0,0.0734,0.0339,1.8339,1.1285,0.2821,1.9749,8.605,0.5643,0.2821,2.5392,0.8464,0.8464
7,1,5.94,0.68,36,15,2,2,82,2,0,44,15,65,1944,31,910048,Brian Brobbey,brian-brobbey,Sunderland,Premier League,Forward,2025/26,0.3241,0.0463,0.275,0.0315,1.6667,0.6944,0.0926,0.0926,3.7963,0.0926,0.0,2.037,0.6944,3.0093
4,1,2.13,1.19,25,12,0,16,108,6,2,61,17,1,1561,28,1142675,Chemsdine Talbi,chemsdine-talbi,Sunderland,Premier League,Midfielder,2025/26,0.2306,0.0577,0.1228,0.0686,1.4414,0.6919,0.0,0.9225,6.2268,0.3459,0.1153,3.517,0.9801,0.0577
1,1,0.84,1.15,12,9,2,7,53,8,4,29,10,4,773,18,1394089,Chris Rigg,chris-rigg,Sunderland,Premier League,Midfielder,2025/26,0.1164,0.1164,0.0978,0.1339,1.3972,1.0479,0.2329,0.815,6.1708,0.9314,0.4657,3.3765,1.1643,0.4657
2,0,2.46,0.66,26,15,3,3,96,18,20,69,185,106,2148,29,958878,Daniel Ballard,daniel-ballard,Sunderland,Premier League,Defender,2025/26,0.0838,0.0,0.1031,0.0277,1.0894,0.6285,0.1257,0.1257,4.0223,0.7542,0.838,2.8911,7.7514,4.4413
0,0,0.08,0.03,1,0,0,3,18,5,5,8,14,5,329,8,1014987,Dennis Cirkin,dennis-cirkin,Sunderland,Premier League,Defender,2025/26,0.0,0.0,0.0219,0.0082,0.2736,0.0,0.0,0.8207,4.924,1.3678,1.3678,2.1884,3.8298,1.3678
2,0,2.15,0.21,13,4,2,11,22,1,1,14,5,15,770,20,1168588,Eliezer Mayenda,eliezer-mayenda,Sunderland,Premier League,Forward,2025/26,0.2338,0.0,0.2513,0.0245,1.5195,0.4675,0.2338,1.2857,2.5714,0.1169,0.1169,1.6364,0.5844,1.7532
5,6,5.16,5.92,36,53,13,13,301,57,29,154,36,18,2944,36,984014,Enzo Le Fée,enzo-le-fee,Sunderland,Premier League,Midfielder,2025/26,0.1529,0.1834,0.1577,0.181,1.1005,1.6202,0.3974,0.3974,9.2018,1.7425,0.8865,4.7079,1.1005,0.5503
1,6,1.02,3.71,21,34,9,11,441,33,29,179,85,56,2903,34,117777,Granit Xhaka,granit-xhaka,Sunderland,Premier League,Midfielder,2025/26,0.031,0.186,0.0316,0.115,0.6511,1.0541,0.279,0.341,13.6721,1.0231,0.8991,5.5494,2.6352,1.7361
2,2,3.41,0.83,26,7,1,6,126,7,4,48,13,11,1407,20,1128532,Habib Diarra,habib-diarra,Sunderland,Premier League,Midfielder,2025/26,0.1279,0.1279,0.2181,0.0531,1.6631,0.4478,0.064,0.3838,8.0597,0.4478,0.2559,3.0704,0.8316,0.7036
0,1,0.15,0.14,4,2,0,1,34,5,6,10,30,9,591,12,365812,Luke O'Nien,luke-onien,Sunderland,Premier League,Defender,2025/26,0.0,0.1523,0.0228,0.0213,0.6091,0.3046,0.0,0.1523,5.1777,0.7614,0.9137,1.5228,4.5685,1.3706
0,0,1.15,0.83,11,8,1,7,119,21,19,71,47,12,1702,28,856739,Lutsharel Geertruida,lutsharel-geertruida,Sunderland,Premier League,Defender,2025/26,0.0,0.0,0.0608,0.0439,0.5817,0.423,0.0529,0.3702,6.2926,1.1105,1.0047,3.7544,2.4853,0.6345
0,0,0.78,0.11,7,3,0,7,21,7,5,9,11,5,413,8,1116571,Nilson Angulo,nilson-angulo,Sunderland,Premier League,Midfielder,2025/26,0.0,0.0,0.17,0.024,1.5254,0.6538,0.0,1.5254,4.5763,1.5254,1.0896,1.9613,2.3971,1.0896
0,1,1.46,1.44,18,19,0,27,227,24,34,114,44,11,2894,33,1171539,Noah Sadiki,noah-sadiki,Sunderland,Premier League,Midfielder,2025/26,0.0,0.0311,0.0454,0.0448,0.5598,0.5909,0.0,0.8397,7.0594,0.7464,1.0574,3.5453,1.3683,0.3421
3,4,1.88,2.49,26,24,7,13,199,46,40,131,156,79,2787,32,780014,Nordi Mukiele,nordi-mukiele,Sunderland,Premier League,Defender,2025/26,0.0969,0.1292,0.0607,0.0804,0.8396,0.775,0.226,0.4198,6.4263,1.4855,1.2917,4.2304,5.0377,2.5511
1,1,1.64,0.92,24,9,1,17,114,18,36,103,217,88,2802,33,805137,Omar Alderete,omar-alderete,Sunderland,Premier League,Defender,2025/26,0.0321,0.0321,0.0527,0.0296,0.7709,0.2891,0.0321,0.546,3.6617,0.5782,1.1563,3.3084,6.97,2.8266
0,1,0.18,0.7,4,6,0,15,134,23,31,90,81,34,1969,25,831424,Reinildo Mandava,reinildo-mandava,Sunderland,Premier League,Defender,2025/26,0.0,0.0457,0.0082,0.032,0.1828,0.2743,0.0,0.6856,6.1249,1.0513,1.417,4.1138,3.7024,1.5541
0,0,0.86,0.47,7,1,0,7,32,5,1,22,6,5,412,14,1094440,Romaine Mundle,mundle-romaine,Sunderland,Premier League,Forward,2025/26,0.0,0.0,0.1879,0.1027,1.5291,0.2184,0.0,1.5291,6.9903,1.0922,0.2184,4.8058,1.3107,1.0922
